283238	42338
25923	42934
79829	43500
HUMAN06791	34384
10963	33202
83707	318833
HUMAN06837	41403
5331	33204
2101	38912
51504	40343
25824	3771951
9379	42646
5837	33386
7536	43912
4221	33991
10938	41569
23130	38344
402	40993
HUMAN07004	40993
29901	39096
738	37156
741	326127
84447	43747
740	32242
823	37232
823	39165
23649	43278
HUMAN07121	43278
5977	35485
283130	43311
57410	43508
10524	31362
1072	37841
254122	34126
80198	31044
9158	DROME17601
9092	34608
84285	319046
8815	34095
55690	42843
81876	42524
25855	32243
65003	41757
246330	42821
HUMAN07399	40996
HUMAN07406	38780
582	38780
254359	59171
254359	37565
254359	43113
89	31166
9973	46035
6712	32746
9986	44002
22992	41090
156	3355013
338692	37199
5499	49260
5499	42922
5499	48531
374403	41390
6199	38654
57175	35596
9049	32144
9600	32340
4723	33852
222	45398
4728	44207
53838	31368
4041	44279
1374	36109
8500	249072
2017	42491
55191	32328
3846	170876
55298	32765
55004	40193
HUMAN08062	39052
5870	34636
7351	33832
7352	33832
51400	39032
283209	35923
387787	40565
9789	32095
408	53554
6188	42761
80168	35720
4647	34882
92105	31793
79053	31623
57558	36361
79731	36909
26011	40464
26011	32183
5547	35316
27314	33988
51585	36658
1740	32083
8726	34611
51501	38192
10873	47173
65084	41010
65084	318744
65084	41009
26973	42874
120114	40191
56935	40504
28970	261663
28970	38124
HUMAN08803	42175
9440	42175
4361	34565
54851	34874
51503	53435
55693	35744
390245	35744
143686	37755
143684	39069
8898	33845
329	39753
84259	40231
79659	35073
414301	32616
60496	317852
2977	43493
143884	32490
HUMAN09140	37585
54734	31684
8065	43434
38	31695
1662	32742
5962	31816
5519	2768940
79796	43031
79796	43031
1737	34021
26521	32081
5805	35292
4684	31364
9183	47874
25996	42811
84811	42931
8882	31851
23387	32256
5049	32529
HUMAN09593	35652
HUMAN09593	38788
HUMAN09593	2769008
9354	33932
10632	46069
10632	34054
4297	41737
143941	39507
372	45250
23187	32698
11181	45368
1656	34364
6230	41343
51399	34197
10525	31215
55823	317987
3014	318855
3014	318855
3014	318855
3014	318855
3014	318855
3014	318855
3014	318855
3014	318855
3014	318855
3014	3772346
3014	318855
3014	318855
3014	318855
3014	3772346
3014	318855
3014	318855
3014	3772346
3014	318855
3014	318855
3014	318855
1798	34711
25988	47718
64137	33636
219899	36072
84959	42840
3312	41840
219855	37427
3703	33082
1111	34993
83480	37531
29118	3354919
6734	47251
55572	35575
28960	40711
84623	31290
4798	41072
29068	44505
50863	5740816
4978	33925
4978	33793
4978	7354433
4978	40831
4978	43417
112936	31144
5927	33837
HUMAN10362	41568
65125	41256
144699	37602
79602	42656
93589	36526
654429	39453
2288	47762
7004	32536
56341	41295
57102	43386
9918	43491
2597	35728
2597	32545
HUMAN10678	40170
1108	40170
51147	34752
8078	38375
HUMAN10804	43582
2026	33351
113246	33403
11331	46038
10436	31387
10162	40093
9746	43824
5830	31141
HUMAN10988	2768881
255308	41843
55110	37402
5545	40101
4040	44279
51202	35379
55729	36133
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
8360	3772129
8360	41773
8360	3772129
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
8360	41773
55766	318855
55766	318855
55766	318855
55766	318855
55766	318855
55766	318855
55766	318855
55766	318855
55766	318855
55766	3772346
55766	318855
55766	318855
55766	318855
55766	3772346
55766	318855
55766	318855
55766	3772346
55766	318855
55766	318855
55766	318855
51729	31259
397	40179
2059	33268
2059	42050
11171	37727
51071	36358
4257	44110
4257	32438
28234	37545
28234	37544
HUMAN11555	37545
HUMAN11555	37544
10599	37545
10599	37544
79912	35296
51026	318095
2998	41823
HUMAN11607	45880
9847	42904
55500	32585
586	32297
144363	50459
3845	41140
3709	40664
55726	41971
9412	3354977
23012	40165
60488	38345
51290	31001
10526	44747
1663	31072
160518	38178
636	35051
10059	33445
51067	37965
84920	326193
144245	326193
225	43772
283464	43008
10138	37601
51135	43283
5756	41719
196528	35560
79657	43958
HUMAN12265	36060
HUMAN12327	43529
9416	35112
85478	37606
7480	DROME03262
7471	34009
50846	42737
55716	42956
10376	41183
7846	41183
79962	32683
10445	38478
25766	33513
91010	39561
7009	38936
144233	38538
362	36236
29127	36538
41	37566
41	43485
41	32671
41	318213
6602	32268
2819	33824
91012	50392
57609	252479
613227	41359
4891	42490
25875	38984
51411	36383
9498	34005
60673	32871
1975	3355041
8435	41033
5204	42647
60314	41078
8086	31881
6667	32353
5094	40436
6895	34751
23583	42078
3178	43385
3178	48535
HUMAN13169	39862
53831	140439
121355	5740817
5153	34594
3679	32275
2647	246439
29095	40404
84305	37780
1017	42453
5869	33418
6821	32878
6231	35098
5036	38645
23344	42929
140465	31474
HUMAN13434	31474
6601	41942
10193	39735
283375	39626
HUMAN13477	35568
1431	31579
10330	36046
9924	35893
8914	41615
27165	36396
506	43829
10728	41173
5557	38942
4035	35799
4141	37177
114785	32392
10540	44086
3798	36810
115557	36930
6302	43241
1594	36105
4234	31176
10102	35060
121227	36788
23041	326157
57460	33140
283417	32854
2799	36487
2799	246425
11197	31617
253827	41309
23426	50391
55832	34403
5908	38244
57122	34481
1368	32652
11052	38937
4069	36798
4069	38129
4069	38127
4069	38130
4069	38125
4069	38128
8089	33973
10576	31838
5787	31425
55266	39501
23011	3355163
3747	33599
11103	33269
4673	37798
114882	42412
23390	39747
4659	49070
79611	42901
8499	249072
84190	3772719
160335	33276
160335	33455
160418	37401
1848	40081
282809	39502
100528030	246627
8693	246627
490	43787
7334	34849
7334	32358
55967	33443
10988	34294
6636	36314
4048	35146
121441	35130
5250	37297
5250	39587
64431	32514
55681	43423
246213	33427
160728	37294
160728	326229
27340	37570
400	39745
55332	31177
51019	34097
79023	43040
5053	38871
51559	35984
7184	43354
50515	326156
160428	35407
23325	32594
255394	31520
55703	36289
55188	31874
11137	36150
11153	33897
23479	41059
HUMAN15222	35596
55530	37830
84749	31519
32	35761
283446	38153
83892	35488
89910	39035
4598	3772247
51228	32475
9815	36122
88455	37199
488	49297
HUMAN15372	31594
10094	41917
10094	32696
51184	40857
51699	33295
144715	40054
160760	38177
5501	49260
5501	42922
5501	48531
160762	42024
6311	41883
8315	42302
217	34256
10961	37206
80018	42389
6128	43723
5781	45278
22895	32002
1840	31589
387885	35205
387885	35206
79039	326208
115811	36327
115811	40803
80024	35858
9904	39119
HUMAN15658	43906
4842	34495
283455	40660
5985	34423
5037	40779
51347	32948
64426	32954
84530	37306
92558	39537
11021	33014
10985	3355040
6175	40451
23409	31480
1337	37728
51499	246461
51499	246460
283459	3772218
8655	33319
84274	32272
9921	38181
51367	39915
9761	35375
35	42364
121665	43128
51433	45574
84678	41090
283385	37041
144404	31270
3242	40263
5715	41672
22877	35402
HUMAN16019	32947
65082	32947
6249	35042
65117	32482
9735	43719
8562	32679
9026	39450
79720	40624
57605	32340
91574	246457
55206	32273
10959	31382
57696	40974
1967	43549
2967	33294
196385	43379
7316	38456
7316	326237
57647	31205
114795	31555
92293	31555
121256	31555
5901	44072
6433	31054
80324	42440
57634	45655
317781	39871
5426	42758
5827	38205
192111	37899
192111	31143
7278	40848
7278	40904
51084	32592
8100	35414
221143	33858
10284	41965
253832	36043
6445	31129
4285	35511
9107	37707
9818	42342
51761	36488
1024	39157
219333	42702
6144	35453
51082	35196
51371	35342
84056	53566
171222	37035
145173	33844
122042	43098
10129	39122
23047	36286
5983	34550
26960	44531
4081	44127
4081	31533
9201	3355134
29880	34134
122011	32221
7223	34991
51569	5740715
80209	19835738
80209	318737
57511	35953
10166	31990
11193	33264
79612	32934
23078	53434
387923	251645
55425	2768669
2963	41290
7178	41341
253512	39322
83548	33562
1361	31503
3936	32721
2098	42396
HUMAN17004	41067
29079	38799
5925	41941
81617	39858
3839	41158
57213	42158
79621	32323
115825	34425
540	32142
440138	40402
9724	39689
51028	39523
144983	43385
144983	48535
81624	35340
112267897	40767
647264	34470
57626	31873
22894	42900
7347	33397
115207	42475
23077	32429
64062	35235
54602	326197
2262	39013
10082	39596
10257	326161
10257	35163
10257	34148
10257	35366
10257	47905
10257	42362
5611	41161
55757	40055
5911	37850
HUMAN17436	40581
140432	42397
6564	31340
6564	31341
HUMAN17473	34030
9375	35335
87769	37989
84899	41867
259232	45338
7174	36444
2073	3772069
6555	32621
55082	34320
3981	32322
84945	44441
79587	36563
3621	42140
10426	48481
23250	32610
23250	32609
55795	39306
8451	35780
79774	41960
55208	39685
22821	39158
8881	42753
65110	37792
55644	39811
4860	38315
64745	34323
29986	35579
57447	37451
11198	38248
1603	34159
63874	35733
5018	39222
122704	35711
55147	33989
10419	36809
5693	45269
122706	318924
4624	35007
4625	35007
25983	33805
10202	38598
10901	38598
5106	37131
5106	37130
80344	37329
79711	59216
79711	59215
HUMAN18669	35151
4738	35151
5875	40617
161424	35664
56948	36400
1215	36036
23256	33434
29966	34096
25831	34378
25938	40950
394	32743
112399	40633
HUMAN19002	34126
1073	32861
11177	43751
6729	38593
9692	31568
9692	31568
HUMAN19088	45780
HUMAN19088	45780
253959	43242
84312	32243
89874	31020
10484	40694
HUMAN19161	40087
122553	41866
5411	31591
254170	39043
84075	33232
6235	41200
122769	34449
6166	34098
5427	38661
9147	43018
382	36699
6655	34790
79944	35156
27109	3772305
8814	33798
HUMAN19304	37203
51062	42934
5836	33386
114088	34453
81542	37775
HUMAN19364	35881
51637	42129
22795	36089
30001	38500
5706	31567
64841	43504
10979	39907
10979	38488
10175	34967
2764	34963
2643	37415
11169	36551
22863	43438
57161	42821
10640	42863
55860	32969
5684	36018
26520	32294
23002	31075
51528	43748
6252	33721
51635	326177
HUMAN19669	43481
4331	36130
57570	317953
122876	3355097
5529	43312
112840	36038
4522	41279
6710	32746
HUMAN19821	41989
2342	41989
4149	40095
2530	32122
10243	30973
51382	44702
1965	32617
384	46717
87	31166
55218	41374
2079	43951
55334	43786
6547	42481
51241	41851
10001	44728
9628	32674
8110	35485
58517	31481
79697	31374
83544	35962
51004	33777
957	33495
4329	30995
HUMAN20255	31499
10577	33374
122961	42926
9870	33377
51077	46032
1743	41360
83694	42187
8892	31256
97	5740441
97	34807
97	41910
HUMAN20380	31084
10972	42996
55640	35697
112752	34676
2103	38912
64207	32205
283576	59171
283576	37565
283576	43113
29954	31024
2954	41132
2954	41133
HUMAN20501	43521
10598	35426
9517	34910
8846	2768870
81892	41021
22938	31840
57143	37938
9369	42646
7253	42133
2957	43284
6400	42806
11099	33882
79882	42897
123016	33217
55775	33530
5700	42828
55051	32455
805	36329
145567	48387
55671	41675
53981	43426
123041	3354990
55148	35044
HUMAN20929	42310
57062	37296
23405	42693
51218	32410
55102	38344
51527	40458
7443	43228
84193	31638
123096	34390
7453	45399
5527	42169
1778	38580
3320	38389
91833	43218
9578	37858
1983	32566
1152	39041
115708	43170
HUMAN21449	39445
HUMAN21481	39445
7517	41746
23368	37422
122402	41919
374569	41208
374569	31351
388021	42838
122622	42466
3714	43275
256281	10178958
256281	43276
2972	42087
23241	42843
1397	35215
81614	34681
23191	41861
114791	32478
283767	39978
54551	33665
6638	34426
7337	39266
57194	2768929
2562	32554
4948	39471
8924	33035
728310	31435
56160	40860
7082	44448
89832	34304
89832	32928
54893	32408
1139	34304
1139	32928
6263	49090
56851	36767
161779	41055
51234	40505
9990	37800
55505	36135
9716	41437
161742	36643
283742	43132
440275	43709
6727	42436
644844	50196
644844	12797873
85455	44274
HUMAN22299	38979
27079	34440
5888	43577
55192	41351
84936	32533
57617	31118
54617	42314
11261	40695
23168	37554
3706	32285
26015	39413
100137047	39514
51332	38418
23339	42192
25963	33347
825	37232
825	39165
64397	42124
255252	31642
197131	32687
161823	41092
27229	34441
HUMAN22684	7354465
2923	36270
10169	8674030
25764	41708
4236	38256
84978	34398
8669	36037
6652	40836
6652	41313
90527	34872
9153	35914
7782	35513
58472	38514
283652	40551
50804	41138
6557	39410
9318	34225
2585	39031
56986	43472
79895	41469
9101	42509
HUMAN23090	37751
23312	31557
10681	31744
55930	35680
4644	35680
10776	39554
51187	41372
5873	31103
HUMAN23218	38446
4734	39958
374618	37928
HUMAN23276	42210
2958	42822
6095	36073
54832	35693
83660	38978
7168	41853
7168	41852
51065	43039
51762	40168
83464	33467
6642	33560
5479	37591
53944	49701
9325	33044
80119	33567
123263	43699
10845	42369
54878	42972
51495	34762
HUMAN23687	33300
10260	31800
84465	38218
5604	31872
6124	43349
4088	31738
145853	326250
91860	42465
10116	37344
26035	35569
9493	38515
6176	33214
79875	34435
10002	36702
123228	36339
5315	42620
25820	32796
55889	37524
123346	32599
585	36167
4756	36377
342096	37524
25989	41112
4351	41192
9377	41432
60490	246533
653641	37524
653643	37524
54939	3885643
55272	36976
1464	35104
92912	31214
2108	36252
5955	326150
3419	32940
23205	34822
23205	44117
HUMAN24527	41646
80349	41226
123688	35118
5685	37378
10933	41850
23423	32140
10588	37699
100528021	37699
54469	41114
2184	45577
9915	41612
58489	326251
161502	5740661
161502	42548
79631	39834
283726	42197
6218	39088
HUMAN24760	31381
6457	42265
57188	35424
23478	40815
9640	31430
9154	35914
5151	37741
26589	38230
HUMAN24900	44793
HUMAN24905	44793
11057	33532
55215	35895
5428	34792
374654	35653
8800	36758
290	43444
HUMAN25005	43943
374655	38817
390637	39097
4122	41126
374659	43456
55898	44910
9055	32016
9055	32015
1106	33505
55784	37165
145814	251690
22856	32497
6627	35713
51728	3772344
8131	39550
55692	39956
398	40179
8312	43565
10573	33715
57799	32195
84326	50438
9028	38169
10273	34433
84219	43505
64428	3355011
63922	44637
51764	DROME04381
7329	33226
8938	38801
1186	36381
9742	33230
HUMAN25709	43905
10101	40282
3483	34823
3029	40299
81889	42505
254528	31705
4716	44228
6187	34309
10607	36019
HUMAN25798	37923
7249	40201
64223	31903
283871	39986
1632	34316
1632	34317
1632	34315
10921	41147
21	39971
21	33103
57465	35359
527	44307
527	317846
51005	33026
54442	31110
6923	42435
79228	39394
7752	43572
7752	40795
79903	39142
23059	33142
10131	35559
1387	43856
115	32485
51025	41937
100529144	31620
79585	31620
9093	48844
79641	39917
84656	192507
56052	42146
196483	32916
18	40188
25880	36457
5373	39436
23589	39875
7874	32169
146279	49952
146279	318228
146279	318228
4682	35000
23274	41992
9516	317952
51061	38932
2935	34658
2072	31373
23042	33108
123803	37147
54700	35454
255027	2768954
54820	39169
4629	38001
408050	36053
64131	38288
283820	36053
6210	36142
6210	44150
HUMAN26925	42027
23204	42027
23049	31625
10229	44007
51573	41997
HUMAN26990	41043
55623	38533
112479	37511
55567	38586
257629	36427
1428	32676
51108	37794
7385	39846
9956	32918
91949	43547
23062	31902
124454	39828
84516	34873
5347	40232
10595	42358
5579	48311
27327	43808
55114	42371
51451	34928
197370	33938
23214	47141
728689	37005
1201	39981
1201	39981
112869	37429
8663	37005
11273	41883
7284	44438
487	49297
548593	40578
4150	38012
10423	32506
9344	32948
226	43183
5531	45031
5595	3354888
11151	35596
HUMAN27800	3771915
548593	40578
10421	34432
22928	36587
HUMAN27892	32120
9810	38652
9739	32301
112755	42854
339105	246449
HUMAN27958	3346188
79001	3346188
84148	43378
1339	246451
HUMAN28015	43513
79801	35298
55737	37536
23594	36017
91807	32631
84706	32292
81533	39684
5257	34114
6477	39884
23090	36609
255919	39204
55027	40786
113	40180
124460	33466
HUMAN28225	43385
HUMAN28225	48535
5934	31027
64400	47272
10265	5740176
6530	36849
2775	36104
11051	39083
55239	19834718
9688	41804
9688	32350
6559	40663
9709	34065
80011	36988
57019	49424
57017	246650
5432	34796
92922	33910
84229	4379864
10300	32581
79650	41155
29105	34429
29070	33187
64785	31967
65009	37451
23019	5740252
2806	33373
7084	42273
1783	32057
8883	39244
57546	31683
51647	39221
865	38198
865	38202
80262	38943
29100	36759
51673	39813
9114	31342
81577	33356
10204	35101
10204	33078
23644	34541
3931	326109
3931	261623
6560	37800
54920	32377
55794	33254
23659	326109
23659	261623
54496	37664
54921	3885640
84916	39774
6645	40424
HUMAN29348	32777
27183	32777
84342	34571
64146	318700
64146	41282
51388	42963
146456	38698
28987	31943
55066	31377
16	34156
11269	3354919
HUMAN29472	3354919
55308	3354919
25839	34442
23450	38093
55697	41543
794	36905
10164	33914
6898	32381
HUMAN29604	38750
1723	41022
9785	32373
463	43795
5713	37894
2734	40382
55159	39874
79152	35670
79726	34540
9564	38021
124491	36137
79583	33771
23536	34787
3735	31904
85445	39387
HUMAN29830	39387
10143	53552
51741	34090
83657	36963
56942	7354380
2653	40349
5336	32601
10200	35382
3281	34655
8720	40399
23406	32865
55625	36757
51659	33641
10328	37635
1327	35279
1327	35491
64779	40559
54758	39437
8140	34624
161882	33225
124245	31662
4597	32520
9780	34112
9780	26067051
353	48224
51693	36197
863	37886
197322	31668
6687	31253
6137	34329
8558	36051
22980	38897
10381	37888
54849	39381
2622	31321
55275	33640
51031	33076
55178	40132
29928	318636
7531	42186
1398	43775
4641	38153
51763	36911
5306	42306
10594	36304
124997	34616
6117	40972
1801	39317
124641	42434
55720	40360
9905	318059
9905	33046
5048	36791
23277	36793
1497	42723
83460	42992
124936	31855
51479	3355072
7326	3355079
409	53554
5694	46058
5338	35554
50488	44030
8402	43483
2027	33351
9552	35323
HUMAN31064	36554
4927	41562
708	37006
56919	34357
51009	42005
23746	32144
84817	43938
284111	40049
284111	3772159
284111	3772456
HUMAN31214	3355016
HUMAN31214	37527
1742	32083
37	37217
1856	32078
11337	32001
23399	33107
1984	37846
84461	39558
9744	42735
254863	7354436
57555	34927
HUMAN31425	32100
1973	33835
9526	33717
112483	41832
482	35408
482	33953
482	33952
55135	33865
146754	3355181
124637	33637
1107	40170
58485	43590
9212	41446
5198	33847
399512	36567
399512	36568
399512	36566
HUMAN31688	40060
6154	40060
81565	39169
4628	38001
146849	35205
146849	35206
9423	32400
9423	32398
9482	39847
146845	38761
8735	35007
4626	35007
4622	35007
4619	35007
4620	35007
4621	35007
6341	33711
1770	42485
6416	41020
60528	36086
9955	32918
1352	34394
9953	32918
64518	49952
64518	318228
64518	318228
201158	39025
54902	35172
7314	31564
201163	38793
8533	40308
6720	40155
146691	39093
83450	34318
83450	3355180
91647	35399
1819	42343
51168	32028
3996	33156
2314	33110
6470	31524
654346	33163
51030	39025
5636	43637
27077	41888
11216	34957
284194	33163
23326	40030
25979	43502
8834	3772100
5606	32257
3768	42770
100134444	42770
8844	40660
3965	33163
51701	38890
90410	246616
7126	35488
26073	40655
9058	40049
9058	3772159
9058	3772456
9094	31664
94005	42979
9703	38395
6388	40637
6830	44000
9618	33638
2319	32425
57649	31571
57551	32948
124930	37199
84940	35596
6532	37895
642	31776
9527	248102
4763	43149
55813	31833
23512	48071
55288	42845
162494	38169
5717	36638
4642	34445
40	37566
40	43485
40	32671
40	318213
124842	31555
10693	32518
91603	43006
5892	35937
54475	33234
146862	44910
5193	33256
57151	246428
414059	36554
102724862	36554
101060321	36554
729877	36554
HUMAN33137	36554
9326	36728
284098	33425
284098	38220
79154	3355165
79154	32128
26574	33943
31	35761
6871	326128
11056	39979
101060351	36554
101060376	36554
101060389	36554
729873	36554
102723859	36554
729873	36554
5691	41079
8396	3885565
54883	33460
9349	37628
6143	37995
84961	36244
5469	40403
10948	37927
93210	35570
2064	37455
84299	50123
5709	35176
9862	38914
22794	43331
7153	35225
85289	170876
85291	170876
85280	170876
100507608	170876
10209	38398
115024	37875
317719	3354863
47	36760
HUMAN33728	34984
28511	35667
2648	39431
535	43442
4669	46386
80347	38647
6945	43293
7283	33501
7283	35199
27175	33501
27175	35199
8506	39387
2145	39203
84313	35847
28958	39320
8678	42850
10197	32274
2538	33476
80755	31318
HUMAN33984	31318
146923	31045
6155	43103
1659	36561
4356	36176
HUMAN34106	35343
124801	39167
124801	32167
92579	33476
10014	32278
51629	40915
51629	3772641
3674	32661
HUMAN34252	34241
9343	43358
4836	38909
79877	40846
752	39561
1394	36601
1394	36368
4905	41694
4905	47091
9570	38614
HUMAN34503	38614
996	38798
9520	38175
3837	35336
124995	33182
55163	40925
80279	246534
11267	42572
10642	32009
22834	37155
5245	49168
HUMAN34807	42510
6442	34135
1277	43930
64132	38288
51264	318825
80221	33766
64847	36593
8714	34686
51747	31602
9043	43905
HUMAN35025	43739
HUMAN35035	43739
51096	36831
56934	31687
56934	31915
84643	32049
1353	33776
3131	45588
23531	31656
8526	36408
59342	326163
59342	318050
59342	38083
124540	39919
51649	318977
404093	38243
6426	53443
6426	53443
140735	33319
6827	36387
9110	32589
645545	326166
55181	34484
388403	31949
1213	32537
51651	40814
81671	326232
6198	38654
84669	40169
10513	31593
342538	36409
57508	32745
9969	43906
339175	38197
HUMAN35525	34189
HUMAN35525	34805
10238	33131
57003	33573
11325	39218
117246	32568
5705	33105
6329	32619
2081	42358
64750	36999
10672	3355131
5578	48311
5718	40717
26207	37011
25926	40128
2186	44811
3838	34338
55062	35396
5573	40305
5608	32257
201266	36273
9382	41479
54549	31017
6169	3355144
64446	39318
HUMAN36057	43726
54868	40258
2905	31107
2232	36203
124590	36427
283987	36336
3396	34446
23510	31110
10476	42291
6613	33981
79902	37078
23163	31902
51081	34412
60386	41316
2885	36497
9772	33644
3993	33156
3021	31848
3021	31848
23558	39460
64978	32375
6730	39028
23265	38959
63893	42793
122455342	36941
122455342	38549
23210	42616
124512	41951
6427	53444
79157	41538
6397	33899
HUMAN36595	43808
125061	33907
332	42077
9489	42254
8632	42485
9267	35425
7077	41248
124583	41373
55036	5740691
9775	40987
6448	42266
284129	43561
57521	31543
79643	37581
25794	31717
55666	43091
9146	33458
6182	44326
1468	41640
5034	39651
396	40179
10189	44029
51529	5740853
5833	34716
HUMAN37130	42106
79058	3772658
5881	38831
5881	38146
51181	32880
5986	40314
2873	40063
64118	33190
2194	33524
2194	117361
1453	43673
284004	42178
56270	41074
10966	32195
6904	33389
9097	34387
HUMAN37392	40723
1068	3355126
7298	33499
10403	32316
9663	35790
103910	31554
339291	37903
4729	32740
57045	32160
57045	44510
10928	42484
9218	43926
8774	37842
8774	41239
63895	34112
63895	26067051
57132	40036
65258	34116
10939	39922
10650	44132
56984	42174
81929	35762
6093	43916
6632	44668
171586	35930
57534	39750
8780	33693
29919	38734
4864	34358
147463	33486
25925	36609
143471	32584
361	36236
HUMAN38022	43574
22878	40140
1837	36362
2589	326151
55197	38283
25800	38976
55250	36123
55034	33045
25941	39363
56853	39527
HUMAN38241	37733
6014	36776
57724	42256
498	37617
83473	31308
HUMAN38361	42749
124908022	42749
HUMAN38364	42749
51224	42749
84064	34155
51124	39235
51124	39235
4087	31738
54808	35897
6139	31613
6139	31613
10449	34313
4645	35680
30827	31880
4089	43725
1630	36377
5874	31103
9352	38646
23335	31155
2235	43757
4677	35194
23327	39958
90701	40815
3998	44679
23556	36049
2531	43043
9525	32777
54495	39775
29090	33772
125704	2768997
55748	35507
27164	34569
374868	34736
9150	37925
80148	34003
10907	33645
84552	32752
25759	44052
284451	42794
997	39691
5442	33285
10025	37535
57418	31146
5434	36160
513	31950
374291	43477
26528	43231
6209	36851
92840	36569
92840	43115
113179	37135
1455	49701
55643	42089
126308	34372
8943	44819
51690	35003
26517	4379884
